id,name,type,year,variable,value
0400000US19,Iowa State,state,"2,012",per_capita_gdp_percent_change,20.7312467545
310M200US16620,"Charleston, WV Metro Area",metro,"2,007",per_capita_gdp_percent_change,41.3266486695
310M200US21300,"Elmira, NY Metro Area",metro,"2,017",per_capita_gdp,"34,050"
310M200US34940,"Naples-Immokalee-Marco Island, FL Metro Area",metro,"2,010",per_capita_gdp,"39,569"
310M200US16540,"Chambersburg-Waynesboro, PA Metro Area",metro,"2,006",per_capita_gdp_percent_change,-31.9023497361
310M200US22420,"Flint, MI Metro Area",metro,"2,017",per_capita_gdp_percent_change,-77.1276927393
310M200US24540,"Greeley, CO Metro Area",metro,"2,014",per_capita_gdp,"35,163"
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,"2,012",per_capita_gdp,"50,810"
0400000US15,Hawaii State,state,"2,001",per_capita_gdp,"45,695"
310M200US26380,"Houma-Thibodaux, LA Metro Area",metro,"2,017",per_capita_gdp,"37,867"
0400000US48,Texas State,state,"1,998",per_capita_gdp_percent_change,28.8027519087
310M200US10580,"Albany-Schenectady-Troy, NY Metro Area",metro,"2,002",per_capita_gdp,"47,603"
310M200US23540,"Gainesville, FL Metro Area",metro,"2,009",per_capita_gdp,"39,750"
0400000US17,Illinois State,state,"2,009",per_capita_gdp,"53,370"
310M200US11540,"Appleton, WI Metro Area",metro,"2,003",per_capita_gdp,"45,482"
0400000US18,Indiana State,state,"2,003",per_capita_gdp,"44,410"
310M200US38220,"Pine Bluff, AR Metro Area",metro,"2,016",per_capita_gdp_percent_change,-46.6718829609
310M200US24020,"Glens Falls, NY Metro Area",metro,"2,016",per_capita_gdp_percent_change,5.0435828073
310M200US12540,"Bakersfield, CA Metro Area",metro,"2,011",per_capita_gdp,"35,605"
310M200US23580,"Gainesville, GA Metro Area",metro,"2,017",per_capita_gdp_percent_change,0.3174064741
310M200US48300,"Wenatchee, WA Metro Area",metro,"2,012",per_capita_gdp_percent_change,-20.8564444862
310M200US38340,"Pittsfield, MA Metro Area",metro,"2,011",per_capita_gdp,"43,905"
0400000US36,New York State,state,"1,999",per_capita_gdp,"55,504"
310M200US41100,"St. George, UT Metro Area",metro,"2,009",per_capita_gdp,"24,516"
0400000US04,Arizona State,state,"2,016",per_capita_gdp_percent_change,-12.2850536052
310M200US22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",metro,"2,005",per_capita_gdp,"46,334"
310M200US43620,"Sioux Falls, SD Metro Area",metro,"2,012",per_capita_gdp,"62,553"
310M200US20700,"East Stroudsburg, PA Metro Area",metro,"2,016",per_capita_gdp_percent_change,-53.4385586234
310M200US11540,"Appleton, WI Metro Area",metro,"2,009",per_capita_gdp,"43,606"
310M200US41620,"Salt Lake City, UT Metro Area",metro,"2,008",per_capita_gdp_percent_change,37.0185465998
310M200US41140,"St. Joseph, MO-KS Metro Area",metro,"2,009",per_capita_gdp_percent_change,94.8287725613
310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",metro,"2,003",per_capita_gdp_percent_change,-34.881746513
310M200US30620,"Lima, OH Metro Area",metro,"2,002",per_capita_gdp,"41,296"
310M200US35660,"Niles-Benton Harbor, MI Metro Area",metro,"2,007",per_capita_gdp,"39,308"
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,"2,002",per_capita_gdp,"31,295"
0400000US28,Mississippi State,state,"2,008",per_capita_gdp,"35,411"
310M200US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",metro,"2,003",per_capita_gdp_percent_change,-9.2431741453
310M200US43900,"Spartanburg, SC Metro Area",metro,"2,014",per_capita_gdp,"38,387"
0400000US10,Delaware State,state,"2,015",per_capita_gdp_percent_change,45.8891895861
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,"2,012",per_capita_gdp,"32,545"
310M200US34100,"Morristown, TN Metro Area",metro,"2,013",per_capita_gdp,"30,478"
310M200US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",metro,"2,006",per_capita_gdp,"61,110"
310M200US27740,"Johnson City, TN Metro Area",metro,"2,006",per_capita_gdp,"30,698"
310M200US47220,"Vineland-Bridgeton, NJ Metro Area",metro,"2,006",per_capita_gdp_percent_change,48.781607277
310M200US22900,"Fort Smith, AR-OK Metro Area",metro,"2,017",per_capita_gdp,"31,602"
310M200US29940,"Lawrence, KS Metro Area",metro,"2,015",per_capita_gdp,"32,287"
310M200US17300,"Clarksville, TN-KY Metro Area",metro,"2,016",per_capita_gdp,"33,668"
310M200US15260,"Brunswick, GA Metro Area",metro,"2,012",per_capita_gdp,"28,860"
310M200US27260,"Jacksonville, FL Metro Area",metro,"2,015",per_capita_gdp,"42,385"
310M200US19060,"Cumberland, MD-WV Metro Area",metro,"2,008",per_capita_gdp,"26,092"
310M200US46520,"Urban Honolulu, HI Metro Area",metro,"2,014",per_capita_gdp,"54,413"
310M200US42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",metro,"2,010",per_capita_gdp,"40,562"
310M200US13900,"Bismarck, ND Metro Area",metro,"2,001",per_capita_gdp,"39,291"
310M200US29340,"Lake Charles, LA Metro Area",metro,"2,008",per_capita_gdp_percent_change,109.7080291971
0400000US25,Massachusetts State,state,"2,012",per_capita_gdp,"66,720"
310M200US11260,"Anchorage, AK Metro Area",metro,"2,008",per_capita_gdp,"66,197"
0400000US27,Minnesota State,state,"2,009",per_capita_gdp,"52,157"
310M200US41660,"San Angelo, TX Metro Area",metro,"2,010",per_capita_gdp,"37,193"
310M200US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",metro,"2,003",per_capita_gdp,"48,024"
310M200US41860,"San Francisco-Oakland-Hayward, CA Metro Area",metro,"2,010",per_capita_gdp_percent_change,149.3002758528
310M200US17820,"Colorado Springs, CO Metro Area",metro,"2,015",per_capita_gdp_percent_change,-35.3351268003
310M200US39660,"Rapid City, SD Metro Area",metro,"2,007",per_capita_gdp_percent_change,4.0718687433
310M200US25980,"Hinesville, GA Metro Area",metro,"2,003",per_capita_gdp_percent_change,4.5853984857
0400000US26,Michigan State,state,"2,011",per_capita_gdp_percent_change,-14.5009029716
310M200US24300,"Grand Junction, CO Metro Area",metro,"2,015",per_capita_gdp_percent_change,-49.3456322927
310M200US12940,"Baton Rouge, LA Metro Area",metro,"2,011",per_capita_gdp,"54,439"
310M200US40660,"Rome, GA Metro Area",metro,"2,013",per_capita_gdp,"34,169"
310M200US12620,"Bangor, ME Metro Area",metro,"2,012",per_capita_gdp,"33,600"
310M200US48660,"Wichita Falls, TX Metro Area",metro,"2,001",per_capita_gdp_percent_change,5.8808894418
310M200US17140,"Cincinnati, OH-KY-IN Metro Area",metro,"2,005",per_capita_gdp_percent_change,49.191652396
310M200US18700,"Corvallis, OR Metro Area",metro,"2,002",per_capita_gdp,"34,237"
310M200US29100,"La Crosse-Onalaska, WI-MN Metro Area",metro,"2,008",per_capita_gdp,"42,835"
310M200US16940,"Cheyenne, WY Metro Area",metro,"2,001",per_capita_gdp,"41,552"
310M200US24500,"Great Falls, MT Metro Area",metro,"2,014",per_capita_gdp,"36,129"
310M200US32900,"Merced, CA Metro Area",metro,"2,005",per_capita_gdp_percent_change,4.5147420147
310M200US47940,"Waterloo-Cedar Falls, IA Metro Area",metro,"2,017",per_capita_gdp,"50,672"
310M200US46660,"Valdosta, GA Metro Area",metro,"2,015",per_capita_gdp_percent_change,-43.825209444
310M200US46140,"Tulsa, OK Metro Area",metro,"2,005",per_capita_gdp,"45,985"
310M200US11180,"Ames, IA Metro Area",metro,"2,006",per_capita_gdp_percent_change,31.2354529373
310M200US24780,"Greenville, NC Metro Area",metro,"2,009",per_capita_gdp,"37,586"
310M200US47380,"Waco, TX Metro Area",metro,"2,006",per_capita_gdp_percent_change,-41.6647299047
310M200US39540,"Racine, WI Metro Area",metro,"2,015",per_capita_gdp,"35,318"
0400000US06,California State,state,"2,015",per_capita_gdp,"62,132"
310M200US16300,"Cedar Rapids, IA Metro Area",metro,"2,008",per_capita_gdp_percent_change,15.8585835796
310M200US39660,"Rapid City, SD Metro Area",metro,"2,008",per_capita_gdp,"39,190"
310M200US28140,"Kansas City, MO-KS Metro Area",metro,"2,006",per_capita_gdp,"52,259"
310M200US29740,"Las Cruces, NM Metro Area",metro,"2,002",per_capita_gdp_percent_change,-58.0038732228
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",metro,"2,010",per_capita_gdp_percent_change,16.6560564848
310M200US29740,"Las Cruces, NM Metro Area",metro,"2,016",per_capita_gdp,"28,755"
310M200US30700,"Lincoln, NE Metro Area",metro,"2,004",per_capita_gdp_percent_change,42.6897956738
0400000US18,Indiana State,state,"1,997",per_capita_gdp_percent_change,8.7110442103
310M200US47380,"Waco, TX Metro Area",metro,"2,012",per_capita_gdp_percent_change,-7.8613952068
0400000US29,Missouri State,state,"1,997",per_capita_gdp_percent_change,2.821734515
310M200US19780,"Des Moines-West Des Moines, IA Metro Area",metro,"2,006",per_capita_gdp_percent_change,45.9047499896
310M200US19300,"Daphne-Fairhope-Foley, AL Metro Area",metro,"2,015",per_capita_gdp,"29,365"
310M200US45060,"Syracuse, NY Metro Area",metro,"2,003",per_capita_gdp_percent_change,23.4566781547
310M200US40340,"Rochester, MN Metro Area",metro,"2,016",per_capita_gdp,"50,045"
310M200US27140,"Jackson, MS Metro Area",metro,"2,016",per_capita_gdp,"45,104"
310M200US29460,"Lakeland-Winter Haven, FL Metro Area",metro,"2,008",per_capita_gdp,"30,140"
310M200US39660,"Rapid City, SD Metro Area",metro,"2,016",per_capita_gdp_percent_change,53.2924605176
310M200US31340,"Lynchburg, VA Metro Area",metro,"2,016",per_capita_gdp_percent_change,-37.3268468046
310M200US33860,"Montgomery, AL Metro Area",metro,"2,014",per_capita_gdp,"39,738"
310M200US20020,"Dothan, AL Metro Area",metro,"2,003",per_capita_gdp_percent_change,-28.0725960518
310M200US30020,"Lawton, OK Metro Area",metro,"2,014",per_capita_gdp,"34,179"
310M200US23060,"Fort Wayne, IN Metro Area",metro,"2,012",per_capita_gdp,"42,459"
310M200US46540,"Utica-Rome, NY Metro Area",metro,"2,015",per_capita_gdp_percent_change,-12.0478949826
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,"2,011",per_capita_gdp,"51,534"
310M200US18580,"Corpus Christi, TX Metro Area",metro,"2,003",per_capita_gdp_percent_change,-8.1515902067
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,"2,008",per_capita_gdp,"50,125"
310M200US22380,"Flagstaff, AZ Metro Area",metro,"2,011",per_capita_gdp_percent_change,26.6283194985
310M200US29460,"Lakeland-Winter Haven, FL Metro Area",metro,"2,007",per_capita_gdp_percent_change,-7.0027239617
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",metro,"2,015",per_capita_gdp,"63,166"
0400000US16,Idaho State,state,"2,008",per_capita_gdp,"38,912"
310M200US33780,"Monroe, MI Metro Area",metro,"2,011",per_capita_gdp_percent_change,-27.5335938755
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,"2,014",per_capita_gdp_percent_change,42.2094909224
310M200US30980,"Longview, TX Metro Area",metro,"2,005",per_capita_gdp,"41,097"
310M200US36980,"Owensboro, KY Metro Area",metro,"2,004",per_capita_gdp_percent_change,28.3664592521
310M200US42700,"Sebring, FL Metro Area",metro,"2,007",per_capita_gdp_percent_change,-61.8477249862
310M200US28420,"Kennewick-Richland, WA Metro Area",metro,"2,007",per_capita_gdp,"40,451"
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,"2,006",per_capita_gdp,"36,324"
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,"2,017",per_capita_gdp_percent_change,2.0584011489
310M200US29940,"Lawrence, KS Metro Area",metro,"2,002",per_capita_gdp,"34,194"
310M200US43900,"Spartanburg, SC Metro Area",metro,"2,008",per_capita_gdp,"38,861"
310M200US31540,"Madison, WI Metro Area",metro,"2,004",per_capita_gdp_percent_change,73.5793772937
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",metro,"2,004",per_capita_gdp_percent_change,-16.7006410825
310M200US43300,"Sherman-Denison, TX Metro Area",metro,"2,012",per_capita_gdp,"29,367"
310M200US33260,"Midland, TX Metro Area",metro,"2,016",per_capita_gdp,"163,890"
310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",metro,"2,013",per_capita_gdp_percent_change,8.3855758769
310M200US22380,"Flagstaff, AZ Metro Area",metro,"2,015",per_capita_gdp_percent_change,-8.4726210008
310M200US10420,"Akron, OH Metro Area",metro,"2,017",per_capita_gdp,"46,036"
310M200US40580,"Rocky Mount, NC Metro Area",metro,"2,013",per_capita_gdp_percent_change,-39.2168535238
310M200US33660,"Mobile, AL Metro Area",metro,"2,006",per_capita_gdp,"42,040"
310M200US35100,"New Bern, NC Metro Area",metro,"2,004",per_capita_gdp_percent_change,-24.3427254635
310M200US10500,"Albany, GA Metro Area",metro,"2,014",per_capita_gdp_percent_change,-30.9915170464
310M200US49180,"Winston-Salem, NC Metro Area",metro,"2,011",per_capita_gdp_percent_change,28.2854297586
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",metro,"2,011",per_capita_gdp,"43,222"
310M200US41180,"St. Louis, MO-IL Metro Area",metro,"2,012",per_capita_gdp_percent_change,-13.2124118782
310M200US15680,"California-Lexington Park, MD Metro Area",metro,"2,008",per_capita_gdp_percent_change,-53.9973211251
310M200US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",metro,"2,013",per_capita_gdp,"72,431"
310M200US42140,"Santa Fe, NM Metro Area",metro,"2,005",per_capita_gdp_percent_change,-37.8561369299
310M200US43300,"Sherman-Denison, TX Metro Area",metro,"2,004",per_capita_gdp_percent_change,-35.7828364783
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",metro,"2,016",per_capita_gdp,"47,224"
0400000US08,Colorado State,state,"2,002",per_capita_gdp_percent_change,-25.1766608962
310M200US33740,"Monroe, LA Metro Area",metro,"2,003",per_capita_gdp,"33,998"
310M200US48260,"Weirton-Steubenville, WV-OH Metro Area",metro,"2,005",per_capita_gdp,"30,881"
310M200US35980,"Norwich-New London, CT Metro Area",metro,"2,010",per_capita_gdp_percent_change,4.2858556864
310M200US34620,"Muncie, IN Metro Area",metro,"2,013",per_capita_gdp_percent_change,-32.6990645676
310M200US19460,"Decatur, AL Metro Area",metro,"2,001",per_capita_gdp,"31,732"
310M200US28660,"Killeen-Temple, TX Metro Area",metro,"2,017",per_capita_gdp,"34,727"
310M200US31180,"Lubbock, TX Metro Area",metro,"2,011",per_capita_gdp,"35,174"
310M200US45540,"The Villages, FL Metro Area",metro,"2,002",per_capita_gdp_percent_change,-72.1817871177
310M200US33860,"Montgomery, AL Metro Area",metro,"2,005",per_capita_gdp_percent_change,0.9375148717
0400000US02,Alaska State,state,"2,006",per_capita_gdp_percent_change,50.3819989534
310M200US29100,"La Crosse-Onalaska, WI-MN Metro Area",metro,"2,016",per_capita_gdp_percent_change,105.2654769773
310M200US35380,"New Orleans-Metairie, LA Metro Area",metro,"2,011",per_capita_gdp_percent_change,56.9789172458
0400000US46,South Dakota State,state,"2,000",per_capita_gdp_percent_change,1.5451271076
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,"2,014",per_capita_gdp_percent_change,26.5829660114
310M200US10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",metro,"2,012",per_capita_gdp_percent_change,-8.4228931111
310M200US24860,"Greenville-Anderson-Mauldin, SC Metro Area",metro,"2,012",per_capita_gdp,"38,022"
310M200US30140,"Lebanon, PA Metro Area",metro,"2,015",per_capita_gdp_percent_change,-24.3047655929
310M200US43580,"Sioux City, IA-NE-SD Metro Area",metro,"2,003",per_capita_gdp,"43,676"
310M200US47300,"Visalia-Porterville, CA Metro Area",metro,"2,017",per_capita_gdp,"29,239"
310M200US26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",metro,"2,014",per_capita_gdp_percent_change,48.3031374282
0400000US30,Montana State,state,"2,011",per_capita_gdp,"41,603"
310M200US24860,"Greenville-Anderson-Mauldin, SC Metro Area",metro,"2,017",per_capita_gdp,"40,770"
310M200US15260,"Brunswick, GA Metro Area",metro,"2,002",per_capita_gdp,"32,787"
310M200US25220,"Hammond, LA Metro Area",metro,"2,010",per_capita_gdp_percent_change,16.8558412478
310M200US48540,"Wheeling, WV-OH Metro Area",metro,"2,009",per_capita_gdp,"39,995"
310M200US16940,"Cheyenne, WY Metro Area",metro,"2,007",per_capita_gdp_percent_change,48.5204477447
310M200US16300,"Cedar Rapids, IA Metro Area",metro,"2,009",per_capita_gdp_percent_change,40.6551246874
0400000US11,District of Columbia State,state,"2,007",per_capita_gdp_percent_change,306.3592464123
310M200US30700,"Lincoln, NE Metro Area",metro,"2,017",per_capita_gdp,"52,185"
310M200US18700,"Corvallis, OR Metro Area",metro,"2,014",per_capita_gdp_percent_change,6.4401611674
310M200US11180,"Ames, IA Metro Area",metro,"2,013",per_capita_gdp,"43,850"
310M200US16700,"Charleston-North Charleston, SC Metro Area",metro,"2,016",per_capita_gdp_percent_change,24.1432085269
0400000US01,Alabama State,state,"2,015",per_capita_gdp_percent_change,-34.7126591207
310M200US15680,"California-Lexington Park, MD Metro Area",metro,"2,011",per_capita_gdp,"50,919"
310M200US21060,"Elizabethtown-Fort Knox, KY Metro Area",metro,"2,016",per_capita_gdp,"35,697"
0400000US55,Wisconsin State,state,"2,001",per_capita_gdp,"43,669"
0400000US53,Washington State,state,"2,000",per_capita_gdp_percent_change,5.0009938382
310M200US40060,"Richmond, VA Metro Area",metro,"2,002",per_capita_gdp,"53,336"
310M200US41140,"St. Joseph, MO-KS Metro Area",metro,"2,004",per_capita_gdp,"34,923"
310M200US29180,"Lafayette, LA Metro Area",metro,"2,004",per_capita_gdp_percent_change,16.6880878659
310M200US46060,"Tucson, AZ Metro Area",metro,"2,003",per_capita_gdp_percent_change,-22.1072276892
310M200US27140,"Jackson, MS Metro Area",metro,"2,015",per_capita_gdp_percent_change,33.6669156087
310M200US46060,"Tucson, AZ Metro Area",metro,"2,004",per_capita_gdp,"35,661"
310M200US28020,"Kalamazoo-Portage, MI Metro Area",metro,"2,012",per_capita_gdp,"38,815"
310M200US33780,"Monroe, MI Metro Area",metro,"2,010",per_capita_gdp,"25,902"
310M200US10420,"Akron, OH Metro Area",metro,"2,005",per_capita_gdp_percent_change,4.3157868881
310M200US36420,"Oklahoma City, OK Metro Area",metro,"2,017",per_capita_gdp_percent_change,40.7391429393
310M200US47380,"Waco, TX Metro Area",metro,"2,004",per_capita_gdp,"34,162"
310M200US24220,"Grand Forks, ND-MN Metro Area",metro,"2,013",per_capita_gdp,"44,307"
310M200US36500,"Olympia-Tumwater, WA Metro Area",metro,"2,017",per_capita_gdp,"37,966"
310M200US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",metro,"2,004",per_capita_gdp_percent_change,51.7968573017
310M200US14500,"Boulder, CO Metro Area",metro,"2,014",per_capita_gdp_percent_change,-3.2077054349
310M200US40660,"Rome, GA Metro Area",metro,"2,007",per_capita_gdp_percent_change,-19.3858228195
310M200US20100,"Dover, DE Metro Area",metro,"2,003",per_capita_gdp,"41,290"
310M200US22540,"Fond du Lac, WI Metro Area",metro,"2,011",per_capita_gdp,"37,687"
310M200US41860,"San Francisco-Oakland-Hayward, CA Metro Area",metro,"2,001",per_capita_gdp,"70,141"
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,"2,004",per_capita_gdp_percent_change,-5.4270321661
310M200US36980,"Owensboro, KY Metro Area",metro,"2,017",per_capita_gdp_percent_change,14.9539791222
310M200US44220,"Springfield, OH Metro Area",metro,"2,015",per_capita_gdp,"28,050"
310M200US38860,"Portland-South Portland, ME Metro Area",metro,"2,016",per_capita_gdp,"51,761"
310M200US29700,"Laredo, TX Metro Area",metro,"2,012",per_capita_gdp,"27,119"
0400000US12,Florida State,state,"2,000",per_capita_gdp_percent_change,-10.5889444544
310M200US27900,"Joplin, MO Metro Area",metro,"2,010",per_capita_gdp,"34,487"
310M200US38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",metro,"2,017",per_capita_gdp,"44,534"
310M200US48540,"Wheeling, WV-OH Metro Area",metro,"2,001",per_capita_gdp,"34,976"
310M200US41420,"Salem, OR Metro Area",metro,"2,009",per_capita_gdp,"32,151"
310M200US20100,"Dover, DE Metro Area",metro,"2,002",per_capita_gdp_percent_change,27.6284535567
310M200US38940,"Port St. Lucie, FL Metro Area",metro,"2,017",per_capita_gdp_percent_change,-42.7558280013
310M200US48540,"Wheeling, WV-OH Metro Area",metro,"2,016",per_capita_gdp,"44,987"
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,"2,014",per_capita_gdp,"51,526"
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,"2,004",per_capita_gdp,"36,485"
310M200US45060,"Syracuse, NY Metro Area",metro,"2,010",per_capita_gdp_percent_change,-31.5498845698
310M200US29700,"Laredo, TX Metro Area",metro,"2,002",per_capita_gdp_percent_change,-0.4325316207
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",metro,"2,006",per_capita_gdp,"61,311"
310M200US24340,"Grand Rapids-Wyoming, MI Metro Area",metro,"2,012",per_capita_gdp_percent_change,29.1611769873
0400000US08,Colorado State,state,"2,008",per_capita_gdp_percent_change,18.0745756863
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,"2,010",per_capita_gdp,"33,266"
310M200US47300,"Visalia-Porterville, CA Metro Area",metro,"2,004",per_capita_gdp,"27,354"
310M200US21500,"Erie, PA Metro Area",metro,"2,017",per_capita_gdp_percent_change,-22.5157702706
310M200US19140,"Dalton, GA Metro Area",metro,"2,011",per_capita_gdp_percent_change,-13.4633850508
310M200US47220,"Vineland-Bridgeton, NJ Metro Area",metro,"2,012",per_capita_gdp,"32,028"
310M200US44100,"Springfield, IL Metro Area",metro,"2,003",per_capita_gdp,"43,706"
310M200US25980,"Hinesville, GA Metro Area",metro,"2,011",per_capita_gdp_percent_change,-7.3083394452
310M200US18580,"Corpus Christi, TX Metro Area",metro,"2,011",per_capita_gdp_percent_change,-6.1544686208
310M200US39340,"Provo-Orem, UT Metro Area",metro,"2,013",per_capita_gdp_percent_change,-14.715642522
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",metro,"2,015",per_capita_gdp_percent_change,24.3596558581
310M200US45220,"Tallahassee, FL Metro Area",metro,"2,014",per_capita_gdp,"34,832"
310M200US39900,"Reno, NV Metro Area",metro,"2,009",per_capita_gdp,"45,746"
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,"2,006",per_capita_gdp,"53,546"
310M200US14500,"Boulder, CO Metro Area",metro,"2,009",per_capita_gdp,"62,145"
310M200US47300,"Visalia-Porterville, CA Metro Area",metro,"2,001",per_capita_gdp_percent_change,-48.2216198456
310M200US21500,"Erie, PA Metro Area",metro,"2,005",per_capita_gdp,"37,513"
0400000US40,Oklahoma State,state,"2,002",per_capita_gdp,"37,568"
310M200US28140,"Kansas City, MO-KS Metro Area",metro,"2,013",per_capita_gdp,"52,690"
310M200US26300,"Hot Springs, AR Metro Area",metro,"2,012",per_capita_gdp_percent_change,-46.6911045074
310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",metro,"2,001",per_capita_gdp_percent_change,-31.4485281889
310M200US39580,"Raleigh, NC Metro Area",metro,"2,001",per_capita_gdp,"54,409"
310M200US29020,"Kokomo, IN Metro Area",metro,"2,002",per_capita_gdp,"44,304"
310M200US33780,"Monroe, MI Metro Area",metro,"2,002",per_capita_gdp_percent_change,-6.4973683428
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,"2,002",per_capita_gdp_percent_change,-52.9747302737
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,"2,010",per_capita_gdp,"41,814"
310M200US16620,"Charleston, WV Metro Area",metro,"2,011",per_capita_gdp_percent_change,52.8674635492
310M200US43580,"Sioux City, IA-NE-SD Metro Area",metro,"2,017",per_capita_gdp,"50,138"
310M200US34100,"Morristown, TN Metro Area",metro,"2,016",per_capita_gdp_percent_change,-37.8579644034
310M200US24540,"Greeley, CO Metro Area",metro,"2,008",per_capita_gdp,"30,481"
310M200US46660,"Valdosta, GA Metro Area",metro,"2,006",per_capita_gdp_percent_change,11.0567644906
310M200US35100,"New Bern, NC Metro Area",metro,"2,011",per_capita_gdp,"34,316"
310M200US11460,"Ann Arbor, MI Metro Area",metro,"2,004",per_capita_gdp_percent_change,16.3348505838
310M200US42140,"Santa Fe, NM Metro Area",metro,"2,013",per_capita_gdp,"44,182"
310M200US22900,"Fort Smith, AR-OK Metro Area",metro,"2,015",per_capita_gdp_percent_change,-21.2586731589
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,"2,010",per_capita_gdp_percent_change,-1.3909531955
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,"2,006",per_capita_gdp_percent_change,92.1439330544
310M200US39540,"Racine, WI Metro Area",metro,"2,010",per_capita_gdp_percent_change,5.4466109044
310M200US19060,"Cumberland, MD-WV Metro Area",metro,"2,007",per_capita_gdp,"25,436"
310M200US10540,"Albany, OR Metro Area",metro,"2,017",per_capita_gdp_percent_change,-21.6777744799
310M200US26820,"Idaho Falls, ID Metro Area",metro,"2,007",per_capita_gdp_percent_change,22.1165734472
310M200US45220,"Tallahassee, FL Metro Area",metro,"2,009",per_capita_gdp,"36,679"
310M200US39460,"Punta Gorda, FL Metro Area",metro,"2,011",per_capita_gdp_percent_change,-59.1759039186
310M200US49180,"Winston-Salem, NC Metro Area",metro,"2,006",per_capita_gdp,"43,227"
310M200US34740,"Muskegon, MI Metro Area",metro,"2,017",per_capita_gdp_percent_change,-40.3386652838
310M200US27900,"Joplin, MO Metro Area",metro,"2,009",per_capita_gdp,"33,705"
310M200US34100,"Morristown, TN Metro Area",metro,"2,003",per_capita_gdp_percent_change,-20.4071083981
310M200US31460,"Madera, CA Metro Area",metro,"2,001",per_capita_gdp,"21,907"
310M200US36220,"Odessa, TX Metro Area",metro,"2,012",per_capita_gdp,"63,308"
310M200US47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",metro,"2,002",per_capita_gdp,"43,155"
310M200US28140,"Kansas City, MO-KS Metro Area",metro,"2,008",per_capita_gdp_percent_change,52.4242684287
310M200US43580,"Sioux City, IA-NE-SD Metro Area",metro,"2,011",per_capita_gdp_percent_change,-27.9789044927
310M200US39340,"Provo-Orem, UT Metro Area",metro,"2,004",per_capita_gdp_percent_change,-37.6763185329
0400000US38,North Dakota State,state,"2,001",per_capita_gdp_percent_change,1.8445288517
0400000US50,Vermont State,state,"2,004",per_capita_gdp,"42,851"
310M200US21820,"Fairbanks, AK Metro Area",metro,"2,004",per_capita_gdp_percent_change,33.7574215437
310M200US29340,"Lake Charles, LA Metro Area",metro,"2,002",per_capita_gdp_percent_change,81.7935820705
310M200US28420,"Kennewick-Richland, WA Metro Area",metro,"2,005",per_capita_gdp,"40,624"
0400000US44,Rhode Island State,state,"1,997",per_capita_gdp,"39,166"
310M200US47220,"Vineland-Bridgeton, NJ Metro Area",metro,"2,005",per_capita_gdp,"35,682"
310M200US23420,"Fresno, CA Metro Area",metro,"2,015",per_capita_gdp,"35,778"
0400000US32,Nevada State,state,"2,016",per_capita_gdp,"46,828"
310M200US18580,"Corpus Christi, TX Metro Area",metro,"2,012",per_capita_gdp,"43,177"
310M200US42340,"Savannah, GA Metro Area",metro,"2,002",per_capita_gdp,"37,664"
310M200US10780,"Alexandria, LA Metro Area",metro,"2,012",per_capita_gdp_percent_change,7.2293839477
